ts,rtt,pkgLossRat,dlThroughput,ulThroughput,dnsLatency,dnsSuccessRate,rsrp,rsrq,snr,mimoLayer,mcs,rat,cid,label
16:46:01,0.0,0.0,1.8,1.6,54.0,94.0,-87,-12,2,1,6,20,517,0
16:46:02,0.0,0.0,1.7,1.5,52.0,94.1,-88,-8,0,1,8,20,517,0
16:46:03,0.0,0.0,1.5,1.4,54.0,94.0,-91,-12,0,1,8,20,517,0
16:46:04,0.0,0.0,1.5,1.5,53.1,85.5,-96,-7,0,1,8,20,517,0
16:46:05,0.0,0.0,1.6,1.6,54.0,94.0,-91,-12,3,1,6,20,517,0
16:46:06,0.0,0.0,1.4,1.8,49.7,100.5,-98,-10,-9,1,10,20,258,0
16:46:07,0.0,0.0,1.6,1.6,54.0,94.0,-95,-15,-8,1,10,20,258,0
16:46:08,0.0,0.0,1.4,1.5,54.4,94.3,-81,-9,0,3,19,20,518,0
16:46:09,0.0,0.0,1.1,1.5,54.0,94.0,-84,-13,0,3,19,20,518,0
16:46:10,0.0,0.0,1.5,1.4,53.8,92.4,-86,-14,0,3,19,20,518,0
16:46:11,0.0,0.0,2.0,1.5,54.0,94.0,-79,-11,8,2,7,20,518,1
16:46:12,0.0,0.0,1.7,1.5,58.8,101.8,-80,-8,7,2,7,20,518,1
16:46:13,0.0,0.0,1.3,1.5,54.0,94.0,-82,-11,1,2,4,20,518,0
16:46:14,0.0,0.0,1.5,1.6,54.4,96.5,-86,-8,-2,2,4,20,518,0
16:46:15,0.0,0.0,1.7,1.5,54.0,94.0,-84,-11,2,2,4,20,518,0
16:46:16,31.2,0.0,1.3,1.5,49.6,98.2,-87,-11,5,2,4,20,518,0
16:46:17,60.1,0.0,1.2,1.5,54.0,94.0,-83,-11,7,3,3,20,416,0
16:46:18,27.9,0.0,1.5,1.5,57.1,99.5,-90,-15,6,2,5,20,416,0
16:46:19,0.0,0.0,1.6,1.5,54.0,94.0,-85,-12,4,2,5,20,416,0
16:46:20,0.0,0.0,1.3,1.6,54.8,93.4,-79,-8,11,2,6,20,416,0
16:46:21,0.0,0.0,1.3,1.6,54.0,94.0,-80,-11,9,2,6,20,416,0
16:46:22,0.0,0.0,1.3,1.7,49.9,86.8,-80,-9,11,2,6,20,416,0
16:46:23,0.0,0.0,1.2,1.5,54.0,94.0,-79,-11,7,4,7,20,11,0
16:46:24,0.0,0.0,1.2,1.6,56.8,89.7,-80,-11,6,4,7,20,11,0
16:46:25,0.0,0.0,1.3,1.4,54.0,94.0,-69,-10,24,2,1,20,11,0
16:46:26,0.0,0.0,1.4,1.5,52.7,98.3,-63,-5,2,2,3,20,11,0
16:46:27,0.0,0.0,1.4,1.7,54.0,94.0,-68,-10,3,2,3,20,11,0
16:46:28,0.0,0.0,1.6,1.7,58.9,86.8,-60,-6,8,2,3,20,11,0
16:46:29,0.0,0.0,1.6,1.5,54.0,94.0,-63,-10,7,2,3,20,11,0
16:46:30,0.0,0.0,1.6,1.4,53.5,100.1,-58,-10,6,2,3,20,11,0
16:46:31,0.0,0.0,1.4,1.6,54.0,94.0,-71,-10,7,2,4,20,11,0
16:46:32,0.0,0.0,1.6,1.5,59.4,101.1,-72,-7,9,2,4,20,11,0
16:46:33,0.0,0.0,1.6,1.6,54.0,94.0,-75,-11,10,2,2,20,11,0
16:46:34,0.0,0.0,1.6,1.6,49.6,101.5,-78,-14,10,2,2,20,11,0
16:46:35,0.0,0.0,1.5,1.5,54.0,94.0,-69,-10,13,1,3,20,258,0
16:46:36,0.0,0.0,1.5,1.5,49.0,84.7,-73,-6,14,1,3,20,258,0
16:46:37,0.0,0.0,1.2,1.5,54.0,94.0,-64,-10,18,2,4,20,258,0
16:46:38,0.0,0.0,1.1,1.4,57.3,102.0,-69,-9,14,2,6,20,258,0
16:46:39,0.0,0.0,0.9,1.6,54.0,94.0,-73,-11,12,2,6,20,258,0
16:46:40,0.0,0.0,0.8,1.5,56.6,96.4,-63,-11,9,2,3,20,260,0
16:46:41,0.0,0.0,0.8,1.5,54.0,94.0,-67,-10,11,2,3,20,260,0
16:46:42,0.0,0.0,0.7,1.6,59.2,96.1,-72,-9,8,2,3,20,260,0
16:46:43,0.0,0.0,0.7,1.5,54.0,94.0,-69,-10,19,2,4,20,260,0
16:46:44,0.0,0.0,0.7,1.4,50.6,103.0,-74,-10,21,2,4,20,260,0
16:46:45,0.0,0.0,0.9,1.6,54.0,94.0,-80,-12,5,2,5,20,260,0
16:46:46,0.0,0.0,0.8,1.7,51.9,95.5,-73,-8,14,3,5,20,259,0
16:46:47,0.0,0.0,0.9,1.5,54.0,94.0,-70,-10,14,3,5,20,259,0
16:46:48,231.4,0.0,0.9,1.5,49.9,87.1,-65,-14,13,3,5,20,259,0
16:46:49,497.8,0.0,1.0,1.5,54.0,94.0,-73,-10,0,2,3,20,259,0
16:46:50,245.3,0.0,1.1,1.5,53.0,88.7,-75,-12,22,2,3,20,259,0
16:46:51,0.0,0.0,1.1,1.5,54.0,94.0,-76,-10,19,2,3,20,259,0
16:46:52,0.0,0.0,1.1,1.5,54.2,97.8,-83,-9,13,2,3,20,259,0
16:46:53,0.0,0.0,1.2,1.5,53.0,94.0,-78,-10,12,2,3,20,259,0
16:46:54,0.0,0.0,1.1,1.4,54.3,91.4,-80,-8,9,1,7,20,259,0
16:46:55,0.0,0.0,0.9,1.3,53.0,94.0,-83,-11,9,1,7,20,259,0
